,text,lemma,gender,number,animate,count
5374,ספסר,ספסר,Masc,Sing,True,12
5375,ספסרים,ספסר,Masc,Plur,True,11
5376,ספק,ספק,Masc,Sing,True,12659
5377,ספקי,ספק,Masc,Plur,True,677
5378,ספקים,ספק,Masc,Plur,True,705
5380,ספר,ספר,Masc,Sing,True,231502
5383,ספרי,ספר,Masc,Plur,True,39654
5384,ספרי,ספר,Masc,Sing,True,23
5385,ספריי,ספר,Fem,Plur,True,2
5386,ספריי,ספר,Fem,Sing,True,5
5387,ספריי,ספר,Masc,Plur,True,84
5388,ספריי,ספר,Masc,Sing,True,100
5389,ספריים,ספר,Masc,Plur,True,14
5390,ספרים,ספר,Masc,Plur,True,44215
5405,סר,סר,Masc,Sing,True,1539
5406,סרבן,סרבן,Masc,Sing,True,149
5407,סרבני,סרבן,Masc,Plur,True,133
5408,סרבנים,סרבן,Masc,Plur,True,139
5426,סרים,סר,Masc,Plur,True,2
5427,סריס,סריס,Masc,Sing,True,132
5428,סריסי,סריס,Masc,Plur,True,7
5429,סריסי,סריס,Masc,Sing,True,2
5430,סריסים,סריס,Masc,Plur,True,182
5434,סרן,סרן,Masc,Sing,True,2743
5435,סרנ,סרן,Masc,Sing,True,13
5436,סרני,סרן,Masc,Plur,True,10
5437,סרנים,סרן,Masc,Plur,True,200
5438,סרסור,סרסור,Masc,Sing,True,165
5439,סרסורים,סרסור,Masc,Plur,True,100
5440,סרת,סר,Fem,Sing,True,148
5441,סת,סת,Fem,Sing,True,623
5442,סת,סת,Masc,Sing,True,321
5443,סתוים,סת,Masc,Plur,True,16
5444,סתים,סת,Masc,Plur,True,7
5445,סתת,סתת,Fem,Sing,True,90
5446,סתת,סתת,Masc,Sing,True,20
5447,סתתי,סתת,Masc,Plur,True,2
5448,סתתים,סתת,Masc,Plur,True,53
5449,עבד,עבד,Masc,Sing,True,1967
5450,עבדה,עבד,Fem,Sing,True,25
5451,עבדי,עבד,Masc,Plur,True,623
5452,עבדי,עבד,Masc,Sing,True,7
5453,עבדים,עבד,Fem,Plur,True,2
5454,עבדים,עבד,Masc,Plur,True,7756
5464,עבר,עבר,Masc,Sing,True,49800
5465,עברה,עבר,Fem,Sing,True,2248
5466,עברה,עבר,Masc,Sing,True,2
5467,עברו,עבר,Masc,Plur,True,26
5468,עברי,עבר,Masc,Plur,True,494
5469,עברי,עבר,Masc,Sing,True,255
5470,עבריי,עבר,Masc,Plur,True,4
5471,עברים,עבר,Masc,Plur,True,616
5474,עגור,עגור,Masc,Sing,True,347
5475,עגורי,עגור,Masc,Plur,True,6
5476,עגוריים,עגור,Masc,Plur,True,22
5477,עגורים,עגור,Masc,Plur,True,204
5484,עגלה,עגלה,Fem,Sing,True,903
5485,עגלון,עגלון,Masc,Sing,True,198
5486,עגלונים,עגלון,Masc,Plur,True,38
5487,עגלת,עגלה,Fem,Sing,True,330
5507,עובד,עובד,Masc,Sing,True,9802
5508,עובדות,עובד,Fem,Plur,True,3
5509,עובדי,עובד,Masc,Plur,True,9519
5510,עובדים,עובד,Masc,Plur,True,19705
5511,עוברת,עבר,Fem,Sing,True,8
5521,עוון,עוון,Masc,Sing,True,931
5522,עוונ,עוון,Masc,Sing,True,15
5523,עווני,עוון,Masc,Plur,True,6
5524,עווני,עוון,Masc,Sing,True,2
5536,עונים,עוון,Masc,Plur,True,17
5541,עורך,עורך,Masc,Sing,True,22429
5542,עורכ,עורך,Masc,Sing,True,274
5543,עורכי,עורך,Masc,Plur,True,9370
5545,עורכת,עורך,Fem,Sing,True,4384
5546,עז,עז,Fem,Sing,True,2
5547,עז,עז,Masc,Sing,True,546
5552,עזי,עז,Masc,Plur,True,24
5553,עזי,עז,Masc,Sing,True,2
5557,עזים,עז,Masc,Plur,True,306
5565,עטלף,עטלף,Masc,Sing,True,1542
5566,עטלפי,עטלף,Masc,Plur,True,405
5567,עטלפי,עטלף,Masc,Sing,True,2
5568,עטלפים,עטלף,Masc,Plur,True,1287
5597,עכבר,עכבר,Masc,Sing,True,2058
5598,עכברי,עכבר,Masc,Plur,True,112
5599,עכברים,עכבר,Masc,Plur,True,1235
5609,עלוקה,עלוקה,Fem,Sing,True,59
5610,עלוקות,עלוקה,Fem,Plur,True,66
5611,עלוקת,עלוקה,Fem,Sing,True,3
5637,עמית,עמית,Fem,Sing,True,1722
5638,עמית,עמית,Masc,Sing,True,2078
5639,עמיתי,עמית,Fem,Plur,True,117
5640,עמיתי,עמית,Masc,Plur,True,3072
5641,עמיתיי,עמית,Masc,Plur,True,4
5642,עמיתים,עמית,Masc,Plur,True,1556
5643,עמל,עמל,Masc,Sing,True,876
5645,עמלו,עמל,Masc,Plur,True,7
5646,עמלו,עמל,Masc,Sing,True,2
5648,עמלי,עמל,Masc,Plur,True,20
5649,עמלי,עמל,Masc,Sing,True,3
5692,עפר,עפר,Masc,Sing,True,2170
5698,עפרים,עפר,Masc,Plur,True,46
5715,עציר,עציר,Masc,Sing,True,83
5719,עצירי,עציר,Masc,Plur,True,15
5720,עצירים,עציר,Masc,Plur,True,438
5748,עקרב,עקרב,Masc,Sing,True,426
5749,עקרבים,עקרב,Masc,Plur,True,2
5786,עריץ,עריץ,Masc,Sing,True,344
5787,עריצ,עריץ,Masc,Sing,True,11
5788,עריצי,עריץ,Masc,Plur,True,299
5789,עריצים,עריץ,Masc,Plur,True,95
5817,ערפד,ערפד,Masc,Sing,True,864
5818,ערפדי,ערפד,Masc,Plur,True,15
5819,ערפדים,ערפד,Masc,Plur,True,1042
5820,ערפדים,ערפד,Masc,Sing,True,2
5829,עש,עש,Masc,Sing,True,330
5830,עשי,עש,Masc,Plur,True,639
5831,עשי,עש,Masc,Sing,True,168
5832,עשים,עש,Masc,Plur,True,2
5884,פוך,פוך,Masc,Sing,True,1321
5887,פוליגלוט,פוליגלוט,Masc,Sing,True,7
5896,פולשים,פולש,Masc,Plur,True,1225
5897,פומה,פומה,Fem,Sing,True,190
5898,פומות,פומה,Fem,Plur,True,15
5899,פומות,פומה,Masc,Plur,True,46
5904,פוסל,פסל,Masc,Sing,True,5
5905,פוסקי,פוסק,Masc,Plur,True,419
5906,פוסקים,פוסק,Masc,Plur,True,2416
5907,פועל,פועל,Masc,Sing,True,31158
5909,פועלי,פועל,Masc,Plur,True,2107
5910,פועלי,פועל,Masc,Sing,True,14
5911,פועלים,פועל,Masc,Plur,True,10301
5914,פורעי,פורע,Masc,Plur,True,170
5915,פורעים,פורע,Masc,Plur,True,813
5916,פורצ,פורץ,Masc,Sing,True,2
5917,פורצי,פורץ,Masc,Plur,True,215
5918,פורצים,פורץ,Masc,Plur,True,168
5919,פורצת,פורץ,Fem,Sing,True,99
5921,פושע,פושע,Masc,Sing,True,1427
5922,פושעי,פושע,Masc,Plur,True,855
5923,פושעים,פושע,Masc,Plur,True,1785
5924,פושעת,פושע,Fem,Sing,True,30
5938,פחדן,פחדן,Masc,Sing,True,92
5939,פחדנים,פחדן,Masc,Plur,True,19
5940,פחה,פחה,Fem,Sing,True,12
5941,פחה,פחה,Masc,Sing,True,79
5942,פחותי,פחה,Masc,Plur,True,8
5948,פחת,פחה,Masc,Sing,True,2
5967,פיה,פיה,Fem,Sing,True,219
5968,פיה,פיה,Masc,Sing,True,905
5975,פיטנים,פיטן,Masc,Plur,True,2
5976,פיל,פיל,Masc,Sing,True,1275
5977,פילגש,פילגש,Fem,Sing,True,31
5978,פילגש,פילגש,Masc,Sing,True,741
5979,פילגשי,פילגש,Masc,Plur,True,69
5980,פילגשי,פילגש,Masc,Sing,True,9
5981,פילגשים,פילגש,Fem,Plur,True,25
5982,פילגשים,פילגש,Masc,Plur,True,157
6006,פליט,פליט,Masc,Sing,True,491
6007,פליטה,פליט,Fem,Sing,True,1938
6008,פליטי,פליט,Masc,Plur,True,785
6009,פליטים,פליט,Masc,Plur,True,9989
6010,פליטת,פליט,Masc,Sing,True,6
6022,פלשתינאים,פלשתינאי,Masc,Plur,True,31
6089,פסל,פסל,Masc,Sing,True,11517
6093,פסלי,פסל,Masc,Plur,True,1949
6094,פסלים,פסל,Masc,Plur,True,6375
6099,פסנתרן,פסנתרן,Masc,Sing,True,2706
6100,פסנתרנות,פסנתרן,Fem,Sing,True,6
6101,פסנתרני,פסנתרן,Masc,Plur,True,21
6102,פסנתרנים,פסנתרן,Masc,Plur,True,885
6103,פסנתרנית,פסנתרן,Fem,Sing,True,735
6104,פספוס,פספוס,Masc,Sing,True,77
6105,פספוסים,פספוס,Masc,Plur,True,65
6112,פעוט,פעוט,Masc,Sing,True,332
6113,פעוטות,פעוט,Fem,Plur,True,317
6114,פעוטות,פעוט,Masc,Plur,True,306
6115,פעוטים,פעוט,Masc,Plur,True,6
6117,פעיל,פעיל,Masc,Sing,True,6597
6118,פעילה,פעיל,Fem,Sing,True,2744
6124,פעילי,פעיל,Masc,Plur,True,5156
6125,פעילים,פעיל,Masc,Plur,True,4997
6163,פרד,פרד,Masc,Sing,True,335
6164,פרדים,פרד,Masc,Plur,True,33
6165,פרה,ספר,Masc,Sing,True,2
6168,פרוה,פרוה,Masc,Sing,True,3
6179,פרוצה,פרוצה,Fem,Sing,True,89
6180,פרוצות,פרוצה,Fem,Plur,True,53
6212,פרעוש,פרעוש,Masc,Sing,True,94
6213,פרעושי,פרעוש,Masc,Plur,True,9
6214,פרעושים,פרעוש,Masc,Plur,True,168
6219,פרפר,פרפר,Masc,Sing,True,3364
6220,פרפרי,פרפר,Masc,Plur,True,50
6221,פרפרים,פרפר,Masc,Plur,True,760
6222,פרפרית,פרפר,Fem,Sing,True,7
6230,פרשן,פרשן,Masc,Sing,True,2292
6235,פרשני,פרשן,Masc,Plur,True,1639
6236,פרשני,פרשן,Masc,Sing,True,23
6237,פרשניים,פרשן,Masc,Plur,True,6
6238,פרשנים,פרשן,Masc,Plur,True,2134
6239,פשה,פשה,Fem,Sing,True,12
6240,פשה,פשה,Masc,Sing,True,12
6290,צאצא,צאצא,Masc,Sing,True,2127
6291,צאצאי,צאצא,Masc,Plur,True,4579
6292,צאצאים,צאצא,Masc,Plur,True,2674
6293,צב,צב,Masc,Sing,True,1656
6302,צבוע,צבוע,Masc,Sing,True,126
6303,צבועיים,צבוע,Masc,Plur,True,21
6304,צבועים,צבוע,Masc,Plur,True,158
6309,צבי,צבי,Masc,Plur,True,500
6310,צבי,צבי,Masc,Sing,True,57
6311,צביות,צביה,Fem,Plur,True,3
6312,צביי,צבי,Masc,Plur,True,14
6313,צבים,צב,Masc,Plur,True,1131
6314,צבע,צבע,Masc,Sing,True,22499
6315,צבעה,צבע,Fem,Sing,True,3642
6319,צבעי,צבע,Masc,Plur,True,5715
6320,צבעי,צבע,Masc,Sing,True,3
6321,צבעיה,צבע,Fem,Sing,True,14
6322,צבעיה,צבע,Masc,Plur,True,19
6323,צבעים,צבע,Masc,Plur,True,7977
6335,צופות,צופה,Fem,Plur,True,152
6337,צופים,צופה,Masc,Plur,True,11342
6370,ציר,ציר,Masc,Sing,True,9885
6371,צירי,ציר,Masc,Plur,True,2349
6372,צירי,ציר,Masc,Sing,True,5
6373,צירים,ציר,Masc,Plur,True,3639
6374,צירים,ציר,Masc,Sing,True,2
6386,צלם,צלם,Masc,Sing,True,2578
6387,צלמ,צלם,Masc,Sing,True,155
6388,צלמי,צלם,Masc,Plur,True,543
6389,צלמים,צלם,Masc,Plur,True,1415
6397,צלף,צלף,Masc,Sing,True,806
6398,צלפ,צלף,Masc,Sing,True,8
6399,צלפי,צלף,Masc,Plur,True,183
6418,צמר,צמר,Masc,Sing,True,1468
6419,צמרים,צמר,Masc,Plur,True,2
6422,צנחן,צנחן,Masc,Sing,True,242
6423,צנחני,צנחן,Masc,Plur,True,198
6424,צנחנים,צנחן,Masc,Plur,True,3726
6425,צנחנים,צנחן,Masc,Sing,True,959
6441,צעיר,צעיר,Masc,Sing,True,2519
6442,צעירה,צעיר,Fem,Sing,True,1649
6443,צעירות,צעיר,Fem,Plur,True,5228
6444,צעירות,צעיר,Fem,Sing,True,121
6445,צעירי,צעיר,Masc,Plur,True,1212
6446,צעירים,צעיר,Masc,Plur,True,8579
6458,צפיר,צפיר,Masc,Sing,True,47
6459,צפירי,צפיר,Masc,Plur,True,7
6460,צפירים,צפיר,Masc,Plur,True,88
6464,צפע,צפע,Masc,Sing,True,389
6465,צפעי,צפע,Masc,Plur,True,2
6466,צפעיים,צפע,Masc,Plur,True,63
6467,צפעים,צפע,Masc,Plur,True,10
6501,צרכן,צרכן,Masc,Sing,True,1768
6502,צרכני,צרכן,Masc,Plur,True,307
6503,צרכניות,צרכן,Fem,Plur,True,45
6504,צרכנים,צרכן,Masc,Plur,True,1960
6505,צרכנית,צרכן,Fem,Sing,True,22
6506,צרעה,צרעה,Fem,Sing,True,194
6507,צרעת,צרעה,Fem,Sing,True,398
6508,צרצר,צרצר,Masc,Sing,True,117
6509,צרצר},צרצר,Masc,Sing,True,3
6510,צרצרים,צרצר,Masc,Plur,True,78
6511,קאובויים,קאובוי,Masc,Plur,True,3
6531,קבצן,קבצן,Masc,Sing,True,195
6534,קבצני,קבצן,Masc,Plur,True,4
6535,קבצנים,קבצן,Masc,Plur,True,264
6536,קבצנית,קבצנית,Fem,Sing,True,9
6547,קברן,קברן,Masc,Sing,True,237
6548,קברני,קברן,Masc,Plur,True,2
6549,קברנים,קברן,Masc,Plur,True,62
6581,קוברה,קוברה,Fem,Sing,True,346
6582,קוברה,קוברה,Masc,Sing,True,142
6587,קודם,קודם,Masc,Sing,True,115
6588,קודמ,קודם,Masc,Sing,True,1071
6589,קודמות,קודם,Fem,Plur,True,24
6590,קודמי,קודם,Masc,Plur,True,1122
6591,קודמי,קודם,Masc,Sing,True,11
6592,קודמים,קודם,Masc,Plur,True,7
6593,קודמם,קודם,Masc,Sing,True,5
6594,קודמת,קודם,Fem,Sing,True,388
6606,קומפוזיטור,קומפוזיטור,Masc,Sing,True,22
6611,קונה,קונה,Fem,Sing,True,4
6612,קונה,קונה,Masc,Sing,True,891
6613,קונו,קונה,Masc,Sing,True,13
6614,קונוויי,קונה,Masc,Sing,True,7
6615,קונות,קונה,Fem,Plur,True,9
6617,קוני,קונה,Masc,Plur,True,87
6618,קוני,קונה,Masc,Sing,True,64
6619,קונים,קונה,Masc,Plur,True,652
6626,קוקר,קוקר,Masc,Sing,True,36
6627,קורה,קרה,Fem,Sing,True,2
6628,קורה,קרה,Masc,Sing,True,375
6640,קושר,קשר,Masc,Sing,True,33
6641,קושרי,קשר,Masc,Plur,True,59
6642,קושרים,קשר,Masc,Plur,True,691
6651,קטן,קטן,Masc,Sing,True,53
6652,קטנ,קטן,Masc,Sing,True,4
6653,קטנה,קטן,Fem,Sing,True,150
6659,קטני,קטן,Masc,Plur,True,5
6660,קטנים,קטן,Masc,Plur,True,3
6661,קטנצ'יק,קטנצ'יק,Masc,Sing,True,2
6662,קטע,קטע,Masc,Sing,True,16296
6663,קטעי,קטע,Masc,Plur,True,5054
6664,קטעים,קטע,Masc,Plur,True,8655
6679,קיצוני,קיצוני,Masc,Sing,True,273
6680,קיצוניות,קיצוני,Fem,Plur,True,2
6681,קיצוניות,קיצוני,Fem,Sing,True,397
6682,קיצוניים,קיצוני,Masc,Plur,True,72
6683,קיצונים,קיצוני,Masc,Plur,True,268
6687,קלינט,קלינט,Masc,Sing,True,2
6712,קמצן,קמצן,Masc,Sing,True,129
6713,קמצנים,קמצן,Masc,Plur,True,8
6716,קנאי,קנאי,Masc,Plur,True,6
6717,קנאי,קנאי,Masc,Sing,True,179
6718,קנאים,קנאי,Masc,Plur,True,529
6723,קנין,קנין,Masc,Sing,True,199
6724,קנינ,קנין,Masc,Sing,True,2
6725,קנינים,קנין,Masc,Plur,True,5
6747,קצין,קצין,Masc,Sing,True,12533
6748,קציני,קצין,Masc,Plur,True,4830
6749,קצינים,קצין,Masc,Plur,True,8510
6765,קרה,קרה,Fem,Sing,True,393
6766,קרה,קרה,Masc,Sing,True,57
6767,קרו,קרה,Masc,Plur,True,47
6768,קרו,קרה,Masc,Sing,True,8
6770,קרוקודיל,קרוקודיל,Masc,Sing,True,47
6771,קרוקודילים,קרוקודיל,Masc,Plur,True,17
6786,קרן,קרן,Fem,Sing,True,25996
6787,קרן,קרן,Masc,Sing,True,9
6788,קרנ,קרן,Fem,Sing,True,185
6789,קרנ,קרן,Masc,Sing,True,271
6790,קרנו,קרן,Masc,Plur,True,6
6791,קרנו,קרן,Masc,Sing,True,37
6792,קרנות,קרן,Fem,Plur,True,2974
6793,קרנותי,קרן,Fem,Plur,True,4
6794,קרנותי,קרן,Masc,Plur,True,2
6795,קרני,קרן,Fem,Plur,True,3125
6796,קרני,קרן,Fem,Sing,True,15
6797,קרניות,קרן,Fem,Plur,True,45
6798,קרניים,קרן,Fem,Plur,True,1499
6799,קרניים,קרן,Fem,Sing,True,6
6800,קרניים,קרן,Masc,Plur,True,361
6801,קרניים,קרן,Masc,Sing,True,3
6802,קרנים,קרן,Masc,Plur,True,49
6803,קרנף,קרנף,Masc,Sing,True,768
6804,קרנפי,קרן,Masc,Plur,True,27
6805,קרפיון,קרפיון,Masc,Sing,True,118
6806,קרפיונים,קרפיון,Masc,Plur,True,44
6810,קרקס,קרקס,Masc,Sing,True,1488
6811,קרקסי,קרקס,Masc,Plur,True,2
6812,קרקסים,קרקס,Masc,Plur,True,112
6815,קרתי,קרה,Masc,Sing,True,14
6820,קשר,קשר,Masc,Sing,True,48898
6821,קשרה,קשר,Fem,Sing,True,44
6822,קשרו,קשר,Masc,Plur,True,18
6823,קשרי,קשר,Masc,Plur,True,9849
6824,קשרי,קשר,Masc,Sing,True,40
6825,קשרים,קשר,Masc,Plur,True,13782
6826,קשת,קשת,Fem,Sing,True,12400
6827,קשת,קשת,Masc,Sing,True,10
6828,קשתות,קשת,Fem,Plur,True,2999
6829,קשתות,קשת,Fem,Sing,True,3
6830,קשתותי,קשת,Fem,Plur,True,14
6831,קשתותי,קשת,Masc,Plur,True,16
6832,קשתי,קשת,Masc,Plur,True,12
6833,קשתי,קשת,Masc,Sing,True,11
6834,קשתים,קשת,Masc,Plur,True,567
6850,ראש,ראש,Masc,Sing,True,153628
6856,ראשי,ראש,Masc,Plur,True,25422
6857,ראשי,ראש,Masc,Sing,True,308
6858,ראשים,ראש,Masc,Plur,True,1216
6862,רב,רב,Fem,Sing,True,3
6863,רב,רב,Masc,Sing,True,94933
6866,רבה,רב,Fem,Sing,True,1473
6867,רבה,רב,Masc,Sing,True,16
6868,רבותי,רב,Masc,Plur,True,371
6869,רבותי,רב,Masc,Sing,True,17
6870,רבי,רב,Masc,Plur,True,3
6871,רבי,רב,Masc,Sing,True,2
6872,רבי,רבי,Masc,Plur,True,943
6873,רבי,רבי,Masc,Sing,True,26669
6874,רביי,רבי,Masc,Plur,True,143
6875,רביי,רבי,Masc,Sing,True,87
6876,רבים,רב,Masc,Plur,True,4888
6879,רבני,רב,Masc,Plur,True,3746
6880,רבני,רב,Masc,Sing,True,6
6881,רבנים,רב,Masc,Plur,True,16255
6885,רבת,רב,Fem,Sing,True,129
6936,רוזן,רוזן,Masc,Sing,True,3814
6937,רוזני,רוזן,Masc,Plur,True,19
6938,רוזני,רוזן,Masc,Sing,True,2
6939,רוזנים,רוזן,Masc,Plur,True,389
6940,רוזנת,רוזן,Fem,Sing,True,378
6949,רוכב,רוכב,Masc,Sing,True,2
6950,רוכב,רכב,Masc,Sing,True,2450
6951,רוכבי,רוכב,Masc,Plur,True,1323
6952,רוכבים,רוכב,Masc,Plur,True,1763
6953,רוכל,רוכל,Masc,Sing,True,175
6954,רוכלי,רוכל,Masc,Plur,True,12
6955,רוכלים,רוכל,Masc,Plur,True,215
6966,רועה,רועה,Fem,Sing,True,10
6967,רועה,רועה,Masc,Sing,True,877
6968,רועות,רועה,Fem,Plur,True,2
6969,רועי,רועה,Masc,Plur,True,253
6970,רועי,רועה,Masc,Sing,True,4
6971,רועים,רועה,Masc,Plur,True,811
6972,רועת,רועה,Fem,Sing,True,12
6973,רופא,רופא,Masc,Sing,True,13468
6974,רופאה,רופא,Fem,Sing,True,938
6975,רופאות,רופא,Fem,Plur,True,242
6976,רופאי,רופא,Masc,Plur,True,1252
6977,רופאים,רופא,Masc,Plur,True,7628
6978,רוצח,רוצח,Masc,Sing,True,4213
6979,רוצחי,רוצח,Masc,Plur,True,340
6980,רוצחים,רוצח,Masc,Plur,True,1464
6997,רכב,רכב,Masc,Sing,True,31504
6998,רכבי,רכב,Masc,Plur,True,2560
6999,רכבי,רכב,Masc,Sing,True,4
7000,רכבים,רכב,Masc,Plur,True,2613
7008,רכילויות,רכילות,Fem,Plur,True,36
7009,רכילות,רכילות,Fem,Sing,True,510
7018,רמאי,רמאי,Masc,Sing,True,70
7019,רמאים,רמאי,Masc,Plur,True,57
7044,רעמה,רעמה,Fem,Sing,True,205
7047,רעמת,רעמה,Fem,Sing,True,118
7054,רפד,רפד,Masc,Sing,True,9
7115,רתך,רתך,Masc,Sing,True,31
7116,רתכים,רתך,Masc,Plur,True,10
7192,שואלי,שואל,Masc,Plur,True,27
7193,שובה,שובה,Fem,Sing,True,652
7194,שובה,שובה,Masc,Sing,True,7
7204,שובת,שובה,Fem,Sing,True,20
7205,שובת,שובה,Masc,Sing,True,4
7206,שובתי,שובה,Masc,Plur,True,37
7209,שוחט,שוחט,Masc,Sing,True,12
7210,שוחטי,שוחט,Masc,Plur,True,4
7211,שוחטים,שוחט,Masc,Plur,True,216
7228,שועל,שועל,Masc,Sing,True,1843
7229,שועלי,שועל,Masc,Plur,True,156
7230,שועלי,שועל,Masc,Sing,True,4
7231,שועלים,שועל,Masc,Plur,True,588
7232,שופט,שופט,Masc,Sing,True,14320
7233,שופטות,שופט,Fem,Plur,True,180
7234,שופטי,שופט,Masc,Plur,True,2019
7235,שופטים,שופט,Masc,Plur,True,10019
7236,שופטת,שופט,Fem,Sing,True,2767
7246,שושבינה,שושבינה,Fem,Sing,True,32
7270,שחף,שחף,Masc,Sing,True,193
7271,שחפי,שחף,Masc,Plur,True,4
7272,שחפים,שחף,Masc,Plur,True,208
7273,שחקן,שחקן,Masc,Sing,True,44390
7274,שחקני,שחקן,Masc,Plur,True,15750
7275,שחקניות,שחקן,Fem,Plur,True,5800
7276,שחקנים,שחקן,Masc,Plur,True,32104
7277,שחקנית,שחקן,Fem,Sing,True,20977
7278,שחר,שחר,Masc,Sing,True,1771
7282,שחרים,שחר,Masc,Plur,True,5
7297,שטן,שטן,Masc,Sing,True,2489
7298,שטנים,שטן,Masc,Plur,True,38
7308,שיח,שיח,Masc,Sing,True,5808
7313,שיחי,שיח,Masc,Plur,True,308
7314,שיחיים,שיח,Masc,Plur,True,2
7315,שיחים,שיח,Masc,Plur,True,1449
7343,שכבה,שכבה,Fem,Sing,True,2794
7344,שכבות,שכבה,Fem,Plur,True,5105
7345,שכבותי,שכבה,Fem,Plur,True,21
7346,שכבת,שכבה,Fem,Sing,True,2806
7387,שלדג,שלדג,Masc,Sing,True,339
7388,שלדגים,שלדג,Masc,Plur,True,36
7393,שלו,שלו,Masc,Sing,True,25
7417,שליח,שליח,Masc,Sing,True,3121
7418,שליחי,שליח,Masc,Plur,True,904
7419,שליחים,שליח,Masc,Plur,True,5465
7420,שליחים,שליח,Masc,Sing,True,268
7430,שלם,שלם,Masc,Sing,True,258
7431,שלמ,שלם,Masc,Sing,True,1473
7432,שלמי,שלם,Masc,Plur,True,53
7433,שלמי,שלם,Masc,Sing,True,55
7434,שלמים,שלם,Masc,Plur,True,415
7440,שמאי,שמאי,Masc,Plur,True,7
7441,שמאי,שמאי,Masc,Sing,True,530
7477,שמש,שמש,Fem,Sing,True,17951
7478,שמש,שמש,Masc,Sing,True,302
7479,שמשה,שמש,Fem,Sing,True,188
7480,שמשה,שמש,Masc,Sing,True,5
7482,שמשים,שמש,Masc,Plur,True,15
7521,שעיר,שעיר,Masc,Sing,True,276
7522,שעירי,שעיר,Masc,Plur,True,18
7523,שעיריית,שעיר,Fem,Sing,True,12
7524,שעירים,שעיר,Masc,Plur,True,74
7591,שרברב,שרברב,Masc,Sing,True,20
7614,שרף,שרף,Masc,Sing,True,1223
7615,שרפ,שרף,Masc,Sing,True,10
7616,שרפי,שרף,Masc,Plur,True,2
7617,שרפים,שרף,Masc,Plur,True,108
7698,תולעת,תולעת,Fem,Sing,True,988
7746,תינוק,תינוק,Masc,Sing,True,5420
7747,תינוקות,תינוק,Fem,Plur,True,28
7748,תינוקות,תינוק,Fem,Sing,True,4
7749,תינוקות,תינוק,Masc,Plur,True,3490
7750,תינוקות,תינוק,Masc,Sing,True,35
7751,תינוקותי,תינוק,Fem,Plur,True,16
7752,תינוקי,תינוק,Masc,Plur,True,5
7753,תינוקי,תינוק,Masc,Sing,True,2
7754,תינוקים,תינוק,Masc,Plur,True,3
7755,תינוקת,תינוק,Fem,Sing,True,952
7760,תיקן,תיקן,Masc,Sing,True,93
7761,תיקנים,תיקן,Masc,Plur,True,97
7765,תיש,תיש,Masc,Sing,True,79
7776,תכשיט,תכשיט,Masc,Sing,True,373
7777,תכשיטי,תכשיט,Masc,Plur,True,373
7778,תכשיטים,תכשיט,Masc,Plur,True,2071
7779,תכשיטית,תכשיט,Fem,Sing,True,2
7789,תלין,תלין,Masc,Sing,True,2
7796,תלמיד,תלמיד,Masc,Sing,True,10320
7797,תלמידה,תלמיד,Fem,Sing,True,931
7798,תלמידותי,תלמיד,Fem,Plur,True,74
7799,תלמידותי,תלמיד,Masc,Plur,True,44
7800,תלמידי,תלמיד,Masc,Plur,True,14327
7801,תלמידים,תלמיד,Masc,Plur,True,15384
7828,תמסח,תמסח,Masc,Sing,True,17
7829,תמסחים,תמסח,Masc,Plur,True,39
7833,תן,תן,Masc,Sing,True,209
7861,תני,תן,Masc,Sing,True,3
7862,תנים,תן,Masc,Plur,True,182
7863,תנין,תנין,Masc,Sing,True,1651
7864,תניני,תנין,Masc,Plur,True,197
7865,תנינים,תנין,Masc,Plur,True,883
7874,תסריטאי,תסריטאי,Masc,Plur,True,931
7875,תסריטאי,תסריטאי,Masc,Sing,True,4012
7876,תעבור,עבר,Fem,Sing,True,47
7979,תרנגול,תרנגול,Masc,Sing,True,956
7980,תרנגולות,תרנגול,Fem,Plur,True,551
7981,תרנגולי,תרנגול,Masc,Plur,True,129
7982,תרנגולים,תרנגול,Masc,Plur,True,351
